year,period,periodName,value,seriesId
1980,M01,January,0.064,APUS49E72610
1979,M12,December,0.059,APUS49E72610
1979,M11,November,0.059,APUS49E72610
1979,M10,October,0.059,APUS49E72610
1979,M09,September,0.059,APUS49E72610
1979,M08,August,0.059,APUS49E72610
1979,M07,July,0.059,APUS49E72610
1979,M06,June,0.059,APUS49E72610
1979,M05,May,0.054,APUS49E72610
1979,M04,April,0.054,APUS49E72610
1979,M03,March,0.054,APUS49E72610
1979,M02,February,0.052,APUS49E72610
1979,M01,January,0.052,APUS49E72610
1978,M12,December,0.052,APUS49E72610
1978,M11,November,0.052,APUS49E72610
1983,M12,December,0.062,APUS37A72610
1983,M11,November,0.062,APUS37A72610
1983,M10,October,0.071,APUS37A72610
1983,M09,September,0.070,APUS37A72610
1983,M08,August,0.076,APUS37A72610
1983,M07,July,0.077,APUS37A72610
1983,M06,June,0.077,APUS37A72610
1983,M05,May,0.074,APUS37A72610
1983,M04,April,0.059,APUS37A72610
1983,M03,March,0.065,APUS37A72610
1983,M02,February,0.063,APUS37A72610
1983,M01,January,0.061,APUS37A72610
1982,M12,December,0.059,APUS37A72610
1982,M11,November,0.058,APUS37A72610
1982,M10,October,0.070,APUS37A72610
1982,M09,September,0.069,APUS37A72610
1982,M08,August,0.072,APUS37A72610
1982,M07,July,0.076,APUS37A72610
1982,M06,June,0.074,APUS37A72610
1982,M05,May,0.070,APUS37A72610
1982,M04,April,0.063,APUS37A72610
1982,M03,March,0.063,APUS37A72610
1982,M02,February,0.060,APUS37A72610
1982,M01,January,0.058,APUS37A72610
1981,M12,December,0.056,APUS37A72610
1981,M11,November,0.056,APUS37A72610
1981,M10,October,0.060,APUS37A72610
1981,M09,September,0.063,APUS37A72610
1981,M08,August,0.064,APUS37A72610
1981,M07,July,0.061,APUS37A72610
1981,M06,June,0.063,APUS37A72610
1981,M05,May,0.061,APUS37A72610
1981,M04,April,0.053,APUS37A72610
1981,M03,March,0.055,APUS37A72610
1981,M02,February,0.053,APUS37A72610
1981,M01,January,0.050,APUS37A72610
1980,M12,December,0.044,APUS37A72610
1980,M11,November,0.050,APUS37A72610
1980,M10,October,0.048,APUS37A72610
1980,M09,September,0.048,APUS37A72610
1980,M08,August,0.050,APUS37A72610
1980,M07,July,0.050,APUS37A72610
1980,M06,June,0.049,APUS37A72610
1980,M05,May,0.045,APUS37A72610
1980,M04,April,0.042,APUS37A72610
1980,M03,March,0.042,APUS37A72610
1980,M02,February,0.041,APUS37A72610
1980,M01,January,0.041,APUS37A72610
1979,M12,December,0.041,APUS37A72610
1979,M11,November,0.038,APUS37A72610
1979,M10,October,0.045,APUS37A72610
1979,M09,September,0.043,APUS37A72610
1979,M08,August,0.045,APUS37A72610
1979,M07,July,0.045,APUS37A72610
1979,M06,June,0.046,APUS37A72610
1979,M05,May,0.040,APUS37A72610
1979,M04,April,0.035,APUS37A72610
1979,M03,March,0.036,APUS37A72610
1979,M02,February,0.034,APUS37A72610
1979,M01,January,0.035,APUS37A72610
1978,M12,December,0.034,APUS37A72610
1978,M11,November,0.032,APUS37A72610
1983,M12,December,0.043,APUS49D72610
1983,M11,November,0.040,APUS49D72610
1983,M10,October,0.037,APUS49D72610
1983,M09,September,0.035,APUS49D72610
1983,M08,August,0.035,APUS49D72610
1983,M07,July,0.032,APUS49D72610
1983,M06,June,0.034,APUS49D72610
1983,M05,May,0.033,APUS49D72610
1983,M04,April,0.033,APUS49D72610
1983,M03,March,0.035,APUS49D72610
1983,M02,February,0.035,APUS49D72610
1983,M01,January,0.036,APUS49D72610
1982,M12,December,0.036,APUS49D72610
1982,M11,November,0.033,APUS49D72610
1982,M10,October,0.033,APUS49D72610
1982,M09,September,0.025,APUS49D72610
1982,M08,August,0.025,APUS49D72610
1982,M07,July,0.025,APUS49D72610
1982,M06,June,0.025,APUS49D72610
1982,M05,May,0.026,APUS49D72610
1982,M04,April,0.025,APUS49D72610
1982,M03,March,0.026,APUS49D72610
1982,M02,February,0.026,APUS49D72610
1982,M01,January,0.026,APUS49D72610
1981,M12,December,0.025,APUS49D72610
1981,M11,November,0.025,APUS49D72610
1981,M10,October,0.025,APUS49D72610
1981,M09,September,0.024,APUS49D72610
1981,M08,August,0.024,APUS49D72610
1981,M07,July,0.022,APUS49D72610
1981,M06,June,0.022,APUS49D72610
1981,M05,May,0.022,APUS49D72610
1981,M04,April,0.022,APUS49D72610
1981,M03,March,0.023,APUS49D72610
1981,M02,February,0.023,APUS49D72610
1981,M01,January,0.023,APUS49D72610
1980,M12,December,0.019,APUS49D72610
1980,M11,November,0.020,APUS49D72610
1980,M10,October,0.018,APUS49D72610
1980,M09,September,0.018,APUS49D72610
1980,M08,August,0.018,APUS49D72610
1980,M07,July,0.017,APUS49D72610
1980,M06,June,0.019,APUS49D72610
1980,M05,May,0.019,APUS49D72610
1980,M04,April,0.020,APUS49D72610
1980,M03,March,0.018,APUS49D72610
1980,M02,February,0.018,APUS49D72610
1980,M01,January,0.018,APUS49D72610
1979,M12,December,0.015,APUS49D72610
1979,M11,November,0.015,APUS49D72610
1979,M10,October,0.015,APUS49D72610
1979,M09,September,0.015,APUS49D72610
1979,M08,August,0.015,APUS49D72610
1979,M07,July,0.015,APUS49D72610
1979,M06,June,0.015,APUS49D72610
1979,M05,May,0.015,APUS49D72610
1979,M04,April,0.015,APUS49D72610
1979,M03,March,0.014,APUS49D72610
1979,M02,February,0.014,APUS49D72610
1979,M01,January,0.014,APUS49D72610
1978,M12,December,0.014,APUS49D72610
1978,M11,November,0.014,APUS49D72610
1983,M12,December,0.075,APUS49B72610
1983,M11,November,0.075,APUS49B72610
1983,M10,October,0.075,APUS49B72610
1983,M09,September,0.075,APUS49B72610
1983,M08,August,0.074,APUS49B72610
1983,M07,July,0.074,APUS49B72610
1983,M06,June,0.074,APUS49B72610
1983,M05,May,0.079,APUS49B72610
1983,M04,April,0.079,APUS49B72610
1983,M03,March,0.078,APUS49B72610
1983,M02,February,0.079,APUS49B72610
1983,M01,January,0.079,APUS49B72610
1982,M12,December,0.085,APUS49B72610
1982,M11,November,0.085,APUS49B72610
1982,M10,October,0.085,APUS49B72610
1982,M09,September,0.085,APUS49B72610
1982,M08,August,0.088,APUS49B72610
1982,M07,July,0.088,APUS49B72610
1982,M06,June,0.088,APUS49B72610
1982,M05,May,0.088,APUS49B72610
1982,M04,April,0.105,APUS49B72610
1982,M03,March,0.105,APUS49B72610
1982,M02,February,0.109,APUS49B72610
1982,M01,January,0.109,APUS49B72610
1981,M12,December,0.098,APUS49B72610
1981,M11,November,0.098,APUS49B72610
1981,M10,October,0.078,APUS49B72610
1981,M09,September,0.078,APUS49B72610
1981,M08,August,0.078,APUS49B72610
1981,M07,July,0.078,APUS49B72610
1981,M06,June,0.070,APUS49B72610
1981,M05,May,0.070,APUS49B72610
1981,M04,April,0.070,APUS49B72610
1981,M03,March,0.070,APUS49B72610
1981,M02,February,0.070,APUS49B72610
1981,M01,January,0.071,APUS49B72610
1980,M12,December,0.071,APUS49B72610
1980,M11,November,0.071,APUS49B72610
1980,M10,October,0.071,APUS49B72610
1980,M09,September,0.077,APUS49B72610
1980,M08,August,0.077,APUS49B72610
1980,M07,July,0.077,APUS49B72610
1980,M06,June,0.077,APUS49B72610
1980,M05,May,0.076,APUS49B72610
1980,M04,April,0.055,APUS49B72610
1980,M03,March,0.054,APUS49B72610
1980,M02,February,0.054,APUS49B72610
1980,M01,January,0.046,APUS49B72610
1979,M12,December,0.043,APUS49B72610
1979,M11,November,0.042,APUS49B72610
1979,M10,October,0.042,APUS49B72610
1979,M09,September,0.039,APUS49B72610
1979,M08,August,0.039,APUS49B72610
1979,M07,July,0.039,APUS49B72610
1979,M06,June,0.039,APUS49B72610
1979,M05,May,0.039,APUS49B72610
1979,M04,April,0.039,APUS49B72610
1979,M03,March,0.039,APUS49B72610
1979,M02,February,0.041,APUS49B72610
1979,M01,January,0.041,APUS49B72610
1978,M12,December,0.041,APUS49B72610
1978,M11,November,0.041,APUS49B72610
1983,M12,December,0.069,APUS48B72610
1983,M11,November,0.065,APUS48B72610
1983,M10,October,0.071,APUS48B72610
1983,M09,September,0.074,APUS48B72610
1983,M08,August,0.069,APUS48B72610
1983,M07,July,0.065,APUS48B72610
1983,M06,June,0.072,APUS48B72610
1983,M05,May,0.075,APUS48B72610
1983,M04,April,0.071,APUS48B72610
1983,M03,March,0.071,APUS48B72610
1983,M02,February,0.075,APUS48B72610
1983,M01,January,0.078,APUS48B72610
1982,M12,December,0.075,APUS48B72610
1982,M11,November,0.067,APUS48B72610
1982,M10,October,0.072,APUS48B72610
1982,M09,September,0.074,APUS48B72610
1982,M08,August,0.075,APUS48B72610
1982,M07,July,0.073,APUS48B72610
1982,M06,June,0.071,APUS48B72610
1982,M05,May,0.072,APUS48B72610
1982,M04,April,0.068,APUS48B72610
1982,M03,March,0.072,APUS48B72610
1982,M02,February,0.074,APUS48B72610
1982,M01,January,0.073,APUS48B72610
1981,M12,December,0.061,APUS48B72610
1981,M11,November,0.062,APUS48B72610
1981,M10,October,0.064,APUS48B72610
1981,M09,September,0.065,APUS48B72610
1981,M08,August,0.065,APUS48B72610
1981,M07,July,0.059,APUS48B72610
1981,M06,June,0.056,APUS48B72610
1981,M05,May,0.058,APUS48B72610
1981,M04,April,0.056,APUS48B72610
1981,M03,March,0.058,APUS48B72610
1981,M02,February,0.054,APUS48B72610
1981,M01,January,0.059,APUS48B72610
1980,M12,December,0.061,APUS48B72610
1980,M11,November,0.056,APUS48B72610
1980,M10,October,0.053,APUS48B72610
1980,M09,September,0.061,APUS48B72610
1980,M08,August,0.056,APUS48B72610
1980,M07,July,0.056,APUS48B72610
1980,M06,June,0.055,APUS48B72610
1980,M05,May,0.050,APUS48B72610
1980,M04,April,0.050,APUS48B72610
1980,M03,March,0.049,APUS48B72610
1980,M02,February,0.043,APUS48B72610
1980,M01,January,0.044,APUS48B72610
1979,M12,December,0.047,APUS48B72610
1979,M11,November,0.044,APUS48B72610
1979,M10,October,0.043,APUS48B72610
1979,M09,September,0.044,APUS48B72610
1979,M08,August,0.042,APUS48B72610
1979,M07,July,0.040,APUS48B72610
1979,M06,June,0.040,APUS48B72610
1979,M05,May,0.040,APUS48B72610
1979,M04,April,0.040,APUS48B72610
1979,M03,March,0.040,APUS48B72610
1979,M02,February,0.040,APUS48B72610
1979,M01,January,0.040,APUS48B72610
1978,M12,December,0.040,APUS48B72610
1978,M11,November,0.038,APUS48B72610
1983,M12,December,0.066,APUA31572610
1983,M11,November,0.069,APUA31572610
1983,M10,October,0.076,APUA31572610
1983,M09,September,0.079,APUA31572610
1983,M08,August,0.080,APUA31572610
1983,M07,July,0.080,APUA31572610
1983,M06,June,0.079,APUA31572610
1983,M05,May,0.069,APUA31572610
1983,M04,April,0.068,APUA31572610
1983,M03,March,0.066,APUA31572610
1983,M02,February,0.067,APUA31572610
1983,M01,January,0.068,APUA31572610
1982,M12,December,0.066,APUA31572610
1982,M11,November,0.066,APUA31572610
1982,M10,October,0.071,APUA31572610
1982,M09,September,0.076,APUA31572610
1982,M08,August,0.076,APUA31572610
1982,M07,July,0.077,APUA31572610
1982,M06,June,0.074,APUA31572610
1982,M05,May,0.067,APUA31572610
1982,M04,April,0.064,APUA31572610
1982,M03,March,0.065,APUA31572610
1982,M02,February,0.065,APUA31572610
1982,M01,January,0.064,APUA31572610
1981,M12,December,0.063,APUA31572610
1981,M11,November,0.061,APUA31572610
1981,M10,October,0.067,APUA31572610
1981,M09,September,0.071,APUA31572610
1981,M08,August,0.071,APUA31572610
1981,M07,July,0.071,APUA31572610
1981,M06,June,0.070,APUA31572610
1981,M05,May,0.059,APUA31572610
1981,M04,April,0.056,APUA31572610
1981,M03,March,0.056,APUA31572610
1981,M02,February,0.057,APUA31572610
1981,M01,January,0.058,APUA31572610
1980,M12,December,0.057,APUA31572610
1980,M11,November,0.057,APUA31572610
1980,M10,October,0.063,APUA31572610
1980,M09,September,0.068,APUA31572610
1980,M08,August,0.067,APUA31572610
1980,M07,July,0.067,APUA31572610
1980,M06,June,0.066,APUA31572610
1980,M05,May,0.052,APUA31572610
1980,M04,April,0.051,APUA31572610
1980,M03,March,0.049,APUA31572610
1980,M02,February,0.052,APUA31572610
1980,M01,January,0.053,APUA31572610
1979,M12,December,0.052,APUA31572610
1979,M11,November,0.052,APUA31572610
1979,M10,October,0.056,APUA31572610
1979,M09,September,0.057,APUA31572610
1979,M08,August,0.056,APUA31572610
1979,M07,July,0.056,APUA31572610
1979,M06,June,0.055,APUA31572610
1979,M05,May,0.047,APUA31572610
1979,M04,April,0.049,APUA31572610
1979,M03,March,0.047,APUA31572610
1979,M02,February,0.046,APUA31572610
1979,M01,January,0.045,APUA31572610
1978,M12,December,0.042,APUA31572610
1978,M11,November,0.042,APUA31572610
1983,M12,December,0.066,APUS23B72610
1983,M11,November,0.066,APUS23B72610
1983,M10,October,0.083,APUS23B72610
1983,M09,September,0.085,APUS23B72610
1983,M08,August,0.085,APUS23B72610
1983,M07,July,0.085,APUS23B72610
1983,M06,June,0.085,APUS23B72610
1983,M05,May,0.071,APUS23B72610
1983,M04,April,0.071,APUS23B72610
1983,M03,March,0.071,APUS23B72610
1983,M02,February,0.071,APUS23B72610
1983,M01,January,0.071,APUS23B72610
1982,M12,December,0.071,APUS23B72610
1982,M11,November,0.067,APUS23B72610
1982,M10,October,0.079,APUS23B72610
1982,M09,September,0.080,APUS23B72610
1982,M08,August,0.085,APUS23B72610
1982,M07,July,0.085,APUS23B72610
1982,M06,June,0.078,APUS23B72610
1982,M05,May,0.071,APUS23B72610
1982,M04,April,0.063,APUS23B72610
1982,M03,March,0.068,APUS23B72610
1982,M02,February,0.064,APUS23B72610
1982,M01,January,0.063,APUS23B72610
1981,M12,December,0.062,APUS23B72610
1981,M11,November,0.065,APUS23B72610
1981,M10,October,0.080,APUS23B72610
1981,M09,September,0.081,APUS23B72610
1981,M08,August,0.083,APUS23B72610
1981,M07,July,0.072,APUS23B72610
1981,M06,June,0.070,APUS23B72610
1981,M05,May,0.059,APUS23B72610
1981,M04,April,0.063,APUS23B72610
1981,M03,March,0.063,APUS23B72610
1981,M02,February,0.066,APUS23B72610
1981,M01,January,0.062,APUS23B72610
1980,M12,December,0.065,APUS23B72610
1980,M11,November,0.062,APUS23B72610
1980,M10,October,0.067,APUS23B72610
1980,M09,September,0.064,APUS23B72610
1980,M08,August,0.066,APUS23B72610
1980,M07,July,0.068,APUS23B72610
1980,M06,June,0.069,APUS23B72610
1980,M05,May,0.059,APUS23B72610
1980,M04,April,0.057,APUS23B72610
1980,M03,March,0.060,APUS23B72610
1980,M02,February,0.053,APUS23B72610
1980,M01,January,0.051,APUS23B72610
1979,M12,December,0.055,APUS23B72610
1979,M11,November,0.054,APUS23B72610
1979,M10,October,0.061,APUS23B72610
1979,M09,September,0.058,APUS23B72610
1979,M08,August,0.060,APUS23B72610
1979,M07,July,0.059,APUS23B72610
1979,M06,June,0.058,APUS23B72610
1979,M05,May,0.057,APUS23B72610
1979,M04,April,0.053,APUS23B72610
1979,M03,March,0.053,APUS23B72610
1979,M02,February,0.049,APUS23B72610
1979,M01,January,0.054,APUS23B72610
1978,M12,December,0.051,APUS23B72610
1978,M11,November,0.054,APUS23B72610
1983,M12,December,0.042,APUA42572610
1983,M11,November,0.041,APUA42572610
1983,M10,October,0.041,APUA42572610
1983,M09,September,0.041,APUA42572610
1983,M08,August,0.041,APUA42572610
1983,M07,July,0.040,APUA42572610
1983,M06,June,0.041,APUA42572610
1983,M05,May,0.041,APUA42572610
1983,M04,April,0.037,APUA42572610
1983,M03,March,0.037,APUA42572610
1983,M02,February,0.037,APUA42572610
1983,M01,January,0.037,APUA42572610
1982,M12,December,0.037,APUA42572610
1982,M11,November,0.037,APUA42572610
1982,M10,October,0.037,APUA42572610
1982,M09,September,0.037,APUA42572610
1982,M08,August,0.037,APUA42572610
1982,M07,July,0.037,APUA42572610
1982,M06,June,0.036,APUA42572610
1982,M05,May,0.036,APUA42572610
1982,M04,April,0.032,APUA42572610
1982,M03,March,0.033,APUA42572610
1982,M02,February,0.033,APUA42572610
1982,M01,January,0.033,APUA42572610
1981,M12,December,0.032,APUA42572610
1981,M11,November,0.032,APUA42572610
1981,M10,October,0.034,APUA42572610
1981,M09,September,0.043,APUA42572610
1981,M08,August,0.043,APUA42572610
1981,M07,July,0.043,APUA42572610
1981,M06,June,0.039,APUA42572610
1981,M05,May,0.040,APUA42572610
1981,M04,April,0.039,APUA42572610
1981,M03,March,0.039,APUA42572610
1981,M02,February,0.038,APUA42572610
1981,M01,January,0.038,APUA42572610
1980,M12,December,0.036,APUA42572610
1980,M11,November,0.036,APUA42572610
1980,M10,October,0.035,APUA42572610
1980,M09,September,0.036,APUA42572610
1980,M08,August,0.036,APUA42572610
1980,M07,July,0.032,APUA42572610
1980,M06,June,0.033,APUA42572610
1980,M05,May,0.033,APUA42572610
1980,M04,April,0.034,APUA42572610
1980,M03,March,0.035,APUA42572610
1980,M02,February,0.035,APUA42572610
1980,M01,January,0.035,APUA42572610
1979,M12,December,0.032,APUA42572610
1979,M11,November,0.032,APUA42572610
1979,M10,October,0.026,APUA42572610
1979,M09,September,0.026,APUA42572610
1979,M08,August,0.026,APUA42572610
1979,M07,July,0.027,APUA42572610
1979,M06,June,0.027,APUA42572610
1979,M05,May,0.027,APUA42572610
1979,M04,April,0.030,APUA42572610
1979,M03,March,0.028,APUA42572610
1979,M02,February,0.028,APUA42572610
1979,M01,January,0.028,APUA42572610
1978,M12,December,0.028,APUA42572610
1978,M11,November,0.028,APUA42572610
1983,M12,December,0.095,APUS11A72610
1983,M11,November,0.096,APUS11A72610
1983,M10,October,0.088,APUS11A72610
1983,M09,September,0.086,APUS11A72610
1983,M08,August,0.086,APUS11A72610
1983,M07,July,0.085,APUS11A72610
1983,M06,June,0.081,APUS11A72610
1983,M05,May,0.079,APUS11A72610
1983,M04,April,0.079,APUS11A72610
1983,M03,March,0.081,APUS11A72610
1983,M02,February,0.081,APUS11A72610
1983,M01,January,0.084,APUS11A72610
1982,M12,December,0.082,APUS11A72610
1982,M11,November,0.083,APUS11A72610
1982,M10,October,0.083,APUS11A72610
1982,M09,September,0.086,APUS11A72610
1982,M08,August,0.087,APUS11A72610
1982,M07,July,0.088,APUS11A72610
1982,M06,June,0.085,APUS11A72610
1982,M05,May,0.083,APUS11A72610
1982,M04,April,0.088,APUS11A72610
1982,M03,March,0.088,APUS11A72610
1982,M02,February,0.086,APUS11A72610
1982,M01,January,0.082,APUS11A72610
1981,M12,December,0.082,APUS11A72610
1981,M11,November,0.084,APUS11A72610
1981,M10,October,0.084,APUS11A72610
1981,M09,September,0.085,APUS11A72610
1981,M08,August,0.084,APUS11A72610
1981,M07,July,0.081,APUS11A72610
1981,M06,June,0.086,APUS11A72610
1981,M05,May,0.086,APUS11A72610
1981,M04,April,0.085,APUS11A72610
1981,M03,March,0.085,APUS11A72610
1981,M02,February,0.087,APUS11A72610
1981,M01,January,0.084,APUS11A72610
1980,M12,December,0.080,APUS11A72610
1980,M11,November,0.071,APUS11A72610
1980,M10,October,0.074,APUS11A72610
1980,M09,September,0.069,APUS11A72610
1980,M08,August,0.069,APUS11A72610
1980,M07,July,0.071,APUS11A72610
1980,M06,June,0.068,APUS11A72610
1980,M05,May,0.067,APUS11A72610
1980,M04,April,0.070,APUS11A72610
1980,M03,March,0.071,APUS11A72610
1980,M02,February,0.065,APUS11A72610
1980,M01,January,0.063,APUS11A72610
1979,M12,December,0.063,APUS11A72610
1979,M11,November,0.063,APUS11A72610
1979,M10,October,0.063,APUS11A72610
1979,M09,September,0.063,APUS11A72610
1979,M08,August,0.059,APUS11A72610
1979,M07,July,0.061,APUS11A72610
1979,M06,June,0.053,APUS11A72610
1979,M05,May,0.054,APUS11A72610
1979,M04,April,0.053,APUS11A72610
1979,M03,March,0.049,APUS11A72610
1979,M02,February,0.050,APUS11A72610
1979,M01,January,0.050,APUS11A72610
1978,M12,December,0.052,APUS11A72610
1978,M11,November,0.049,APUS11A72610
1983,M12,December,0.068,APUA21272610
1983,M11,November,0.070,APUA21272610
1983,M10,October,0.078,APUA21272610
1983,M09,September,0.076,APUA21272610
1983,M08,August,0.075,APUA21272610
1983,M07,July,0.077,APUA21272610
1983,M06,June,0.074,APUA21272610
1983,M05,May,0.074,APUA21272610
1983,M04,April,0.068,APUA21272610
1983,M03,March,0.067,APUA21272610
1983,M02,February,0.067,APUA21272610
1983,M01,January,0.067,APUA21272610
1982,M12,December,0.066,APUA21272610
1982,M11,November,0.063,APUA21272610
1982,M10,October,0.071,APUA21272610
1982,M09,September,0.074,APUA21272610
1982,M08,August,0.073,APUA21272610
1982,M07,July,0.073,APUA21272610
1982,M06,June,0.070,APUA21272610
1982,M05,May,0.067,APUA21272610
1982,M04,April,0.061,APUA21272610
1982,M03,March,0.066,APUA21272610
1982,M02,February,0.063,APUA21272610
1982,M01,January,0.060,APUA21272610
1981,M12,December,0.056,APUA21272610
1981,M11,November,0.058,APUA21272610
1981,M10,October,0.064,APUA21272610
1981,M09,September,0.060,APUA21272610
1981,M08,August,0.065,APUA21272610
1981,M07,July,0.063,APUA21272610
1981,M06,June,0.051,APUA21272610
1981,M05,May,0.050,APUA21272610
1981,M04,April,0.047,APUA21272610
1981,M03,March,0.047,APUA21272610
1981,M02,February,0.048,APUA21272610
1981,M01,January,0.047,APUA21272610
1980,M12,December,0.043,APUA21272610
1980,M11,November,0.043,APUA21272610
1980,M10,October,0.054,APUA21272610
1980,M09,September,0.056,APUA21272610
1980,M08,August,0.058,APUA21272610
1980,M07,July,0.055,APUA21272610
1980,M06,June,0.044,APUA21272610
1980,M05,May,0.045,APUA21272610
1980,M04,April,0.046,APUA21272610
1980,M03,March,0.037,APUA21272610
1980,M02,February,0.041,APUA21272610
1980,M01,January,0.040,APUA21272610
1979,M12,December,0.038,APUA21272610
1979,M11,November,0.039,APUA21272610
1979,M10,October,0.047,APUA21272610
1979,M09,September,0.048,APUA21272610
1979,M08,August,0.050,APUA21272610
1979,M07,July,0.043,APUA21272610
1979,M06,June,0.038,APUA21272610
1979,M05,May,0.040,APUA21272610
1979,M04,April,0.039,APUA21272610
1979,M03,March,0.038,APUA21272610
1979,M02,February,0.039,APUA21272610
1979,M01,January,0.036,APUA21272610
1978,M12,December,0.036,APUA21272610
1978,M11,November,0.036,APUA21272610
1983,M12,December,0.061,APUA21472610
1983,M11,November,0.061,APUA21472610
1983,M10,October,0.061,APUA21472610
1983,M09,September,0.076,APUA21472610
